ndviM,elevation,slope,vs,vd,ppt,tmean,vpdmax,tmin,tmax,ignition
0.712298984366368,1734.83630048352,14.7510316793141,5.6333332327,245.4444444444,454.9778335335,21.5212926599714,31.9945000012716,14.2520416975021,28.7915279070536,1
0.669487332636036,2041.32468350805,11.7590029228524,4.8499999046,240,498.6725987317,14.6649074379666,28.0142445820227,3.65067919187939,25.6803809858603,1
0.620354166666667,902.958203779,24.5436626944127,2.0999999046,310,448.4374982207,25.9905016422272,49.435124874115,15.99899995327,35.9827499389648,0
0.824947727272727,811.813788086964,22.2978116380535,2,283.7066694319,1597.4622175673,25.8997104884711,46.2525768424185,15.6296806557359,36.1706366059817,0
0.839986764705882,666.150822595024,26.2190523534658,2.0799680983,282,1461.9622557776,26.0530432485192,50.1431191745034,14.9061528886383,37.2006013659569,0
0.506884100877193,240.031625248232,11.6296639605585,3.375,92,124.4995003621,17.9200006723404,21.1013751029968,11.3816249370575,24.4590001106262,1
0.60372619047619,480.605150214592,15.0487215728079,7.0132554773,70,98.2258385962,20.0639088080241,29.319264994397,12.1551790845586,27.9735956901505,NaN
0.735336811708902,811.272609238667,24.4069317814113,3.5378378211,312.8648648649,713.63610157,25.6084262132645,47.2571250677109,17.5003312110901,33.7174937367439,0
0.741620421246994,1012.14428776338,17.7496912918419,3.024999996,211.1666666667,1159.2336878134,23.4502978920937,34.57828104496,16.1899844706059,30.7114689052105,0
0.769733199649711,1211.928917047,25.2411425583401,6.1000000636,183.2222222222,1700.1714995148,17.4873258590698,28.3168499469757,8.87612501382828,26.0995249271393,0
0.734183062537585,998.250282623744,19.0964689728453,1.9285714115,142.4285714286,1328.1462517983,21.8461573123932,36.3332810401917,13.9503437280655,29.7430936098099,0
0.600471579264617,750.911439171513,19.2256222834989,1.5888888836,257.2222222222,611.6055564473,23.5212233861287,39.6234164767795,14.7404444482591,32.303166548411,1
0.798530901992941,1054.88494403989,24.0786655281113,5.0142857688,169.2857142857,1053.02857086,17.8678937298911,30.7415715626308,8.07110714912415,27.6658569744655,0
0.802288374557623,1119.4949630783,25.3950425894034,6.2285714831,175.7142857143,959.3231676049,18.1969590981801,31.9554580052694,8.185666680336,28.2091666857402,0
0.81812333012334,976.773114481612,24.6987353273882,5.3499999841,178.6666666667,1015.5200012868,18.1360008375985,32.8800717762538,7.63596430846623,28.6369644573757,0
0.799543462364712,1071.51462323174,22.0548412388399,4.8833332062,172.8333333333,1030.7390006527,17.6039384007454,32.5805622935295,6.7457187846303,28.4632812738419,0
0.803460173434999,838.136481968651,28.3654895955551,3.1333333651,170,1162.803998036,17.9846674601237,32.6471667289734,6.90033328533173,29.0700833002726,0
0.833846996669883,740.568229265515,25.8138409741568,6.043552117,187.9651060669,1714.9459964242,19.6648755073547,34.727249622345,9.55775016546249,29.7728750705719,0
0.733694218943699,1103.48686452532,17.3480701712451,2.25,180,1128.3223087391,15.7277787064304,29.6727166145484,3.59861652106232,27.8579749166209,0
0.778809825870647,642.255031578947,18.8264759526315,7.0775412791,315,812.2575451931,21.402041774702,33.0558234891869,13.485198393623,29.3197299125287,1
0.679951282051282,419.907289029988,15.1848454077523,3.5999999046,273,632.6309780682,26.215365166279,55.52204591092,15.8128308006983,36.6187863391355,NaN
0.757745578350342,1490.65024136418,19.9066339627746,2.5570241489,187.9868308739,779.0951413604,21.3538253765369,35.9580269471407,12.8943508489954,29.814138922589,0
0.510135057471265,909.976172953082,6.01025842863042,2.4000000954,202,391.7187010713,18.7178197139121,38.7422423467742,7.00255244068796,30.4342763392447,0
0.878610752688172,236.618373551207,20.4777756113953,3.8605145583,324.9639478971,867.0649455957,16.0804792201825,23.4974771896574,6.91138698497017,25.2508195179881,0
